G,Temp,Vmpp,Impp,Pmpp
720,31,29.8297553906385,19.7376831572958,588.77026056006
710,31,29.8315677630689,19.7364546087059,588.769383062342
700,31,29.832471373942,19.7358504580075,588.769193828908
690,31,29.8312423571074,19.736689788821,588.769976417366
680,31,29.8312898864483,19.7366580258708,588.769966959448
670,31,29.8312983489361,19.7366523705054,588.769965273783
660,31,29.8312998512437,19.7366513665165,588.769964974012
650,31,29.8313001161649,19.7366511894751,588.769964921296
640,31,29.8117550150645,19.3753391101716,577.612862886235
630,31,29.8228136304173,19.3680202453937,577.608858168527
620,31,29.7958873619368,19.3856049937974,577.611302838187
610,31,29.7893277592866,19.389847537892,577.610523508861
600,31,29.7994133928916,19.3833158214876,577.611441089487
590,31,29.7967521116007,19.3850427844875,577.611314522148
580,31,29.7971215404897,19.3848033218375,577.611340619278
570,31,29.7967314163945,19.3850561976594,577.611313013372
560,31,29.7971171787421,19.3848061494612,577.611340322696
550,31,29.7967307307115,19.3850566420768,577.611312963551
540,31,29.797117023944,19.3848062498169,577.611340312277
530,31,29.7892738334394,19.0153207982079,566.452598288511
520,31,29.8112749268072,19.0011388629475,566.448174565771
510,31,29.8059446458467,19.0045703066184,566.449170577172
500,31,29.7852127440896,19.0178690812221,566.451276523445
490,31,29.7846053258829,19.0182554182104,566.451231618232
480,31,29.7601251654079,19.0337533923397,566.446883323535
470,31,29.7844168518217,19.0183752792319,566.451217161022
460,31,29.8009809833129,19.0077695056964,566.450177574453
450,31,29.7843198893724,19.0184370551905,566.451213047688
440,31,29.8009622949519,19.0077815337272,566.450180797287
430,31,29.8035181784191,19.0061342884936,566.449668768592
420,31,29.8125669271515,19.0002820776052,566.447181073363
410,31,29.7597105201516,18.6591637045167,555.291310394536
400,31,29.7842530050789,18.6437621789525,555.290529704443
390,31,29.7802664511819,18.6462713920001,555.290930374813
380,31,29.7801662361566,18.646333150649,555.290900921084
370,31,29.7705036517384,18.6524009681005,555.291371134525
360,31,29.7802439961026,18.6462842075798,555.290893322402
350,31,29.7796712233231,18.646645029082,555.290958384074
340,31,29.7792845907885,18.6468882192694,555.290991014244
330,31,29.7791567448561,18.6469686401301,555.29100195085
320,31,29.7794849602244,18.6467618615939,555.290964414221
310,31,29.7794822963122,18.6467635376138,555.290964651892
300,31,29.7622992741078,18.2825854158887,544.131778652118
290,31,29.7676039197811,18.2792952599967,544.130821232315
280,31,29.7641752050557,18.2814097875751,544.131083912805
270,31,29.7521417871612,18.2888131806575,544.131362869826
260,31,29.7411080413818,18.2955560939486,544.130110467285
250,31,29.7307359262288,18.3018525567714,544.127545326146
240,31,29.7311693550684,18.3015903956926,544.127683521432
230,31,29.7503347313414,18.289920503118,544.131257177385
220,31,29.7312091775945,18.3015663036856,544.127696052491
210,31,29.7302957208439,18.3021192765368,544.127418409598
200,31,29.7503517380653,18.2899100930073,544.131258524557
1000,32,29.7329728214618,17.9253029275368,532.972544760922
990,32,29.7439413054111,17.9186784901904,532.972121282757
980,32,29.7295572229336,17.9273278625669,532.971519544475
970,32,29.7270201660132,17.928845069282,532.971138927872
960,32,29.7261072058893,17.9293905362257,532.970985216104
950,32,29.7260139988607,17.9294462075821,532.970968958403
940,32,29.7259914991475,17.9294596458935,532.970965018138
930,32,29.7259851908492,17.9294634135832,532.970963912046
920,32,29.7259845436915,17.9294638001125,532.970963798822
910,32,29.725984366258,17.9294639060853,532.970963767677
900,32,29.7259843492436,17.9294639162133,532.970963763684
890,32,29.7105595984569,17.5632571646366,521.81419873296
880,32,29.7218302291408,17.5565767489319,521.813593536636
870,32,29.7256889460329,17.554290641076,521.813383264882
860,32,29.723994563343,17.5552921338138,521.81340794338
850,32,29.7232014621195,17.5557602467777,521.813398635643
840,32,29.7224676942524,17.5561935697102,521.813396209753
830,32,29.7228773373193,17.5559516126867,521.813396323799
820,32,29.7224175591013,17.5562231597132,521.81339551376
810,32,29.7228690048785,17.5559565318416,521.81339625127
800,32,29.7224163223989,17.5562238896058,521.813395496108
790,32,29.7228686570347,17.5559567371944,521.813396248212
780,32,29.7033921379099,17.5673923886004,521.81114495913
770,32,29.7050179548691,17.1908983966787,510.65594553367
760,32,29.7063586439703,17.1901142688043,510.655699599934
750,32,29.7068293077389,17.1898384842887,510.655597680366
740,32,29.7637378919735,17.1569762170679,510.655743143633
730,32,29.7056701583071,17.1905088400072,510.655585454716
720,32,29.7056646713026,17.1905119646443,510.655583949739
710,32,29.7055964061964,17.1905514592872,510.655583649536
700,32,29.7055875577551,17.1905565784242,510.655583606924
690,32,29.7055845508445,17.1905583180203,510.655583592177
680,32,29.7055840899989,17.1905585846346,510.655583589914
670,32,29.7654305442932,17.155960351846,510.654546273521
660,32,29.7305130754966,16.8014531509227,499.51582259085
650,32,29.7245384307469,16.8049124956589,499.518267302553
640,32,29.7194352591059,16.8078652710673,499.520263767258
630,32,29.7251979281081,16.8045272280467,499.517897941971
620,32,29.7180536343236,16.8086630817305,499.520750984142
610,32,29.7170518375976,16.8092412977881,499.521094997056
600,32,29.7169515431044,16.8092991580146,499.521128552266
590,32,29.7169315862602,16.8093106707359,499.521135214452
580,32,29.7169357230733,16.8093082843172,499.521133834377
570,32,29.7169268934856,16.8093133778925,499.521136780522
560,32,29.7247025110344,16.804814437098,499.518109895873
550,32,29.615763817133,16.489404418823,488.346306753052
540,32,29.7210490350486,16.4313839000774,488.357966607908
530,32,29.7312282570096,16.425528416485,488.351134592513
520,32,29.7286181390979,16.4270318429029,488.352956816462
510,32,29.7303488513561,16.4260344660978,488.351734921487
500,32,29.7283787849452,16.4271695911698,488.35311997083
490,32,29.7302750627251,16.4260769787387,488.351786779397
480,32,29.7028850495112,16.4417350609849,488.366966530953
470,32,29.7016254492064,16.4424483193646,488.3674414497
460,32,29.7016275490759,16.4424471168946,488.36744026138
450,32,29.6543108283175,16.4678372471002,488.342364395654
440,32,29.6430653351875,16.098855765297,477.219433272458
430,32,29.619741121972,16.111365925213,477.214487826171
420,32,29.6216335187916,16.1103524661448,477.214956610702
410,32,29.6114003445127,16.1157985099152,477.211361548601
400,32,29.6190133182248,16.1117495922276,477.214125752091
390,32,29.6200693018627,16.1111863938805,477.214457521966
380,32,29.6158770203933,16.1131137963477,477.203996608238
370,32,29.6191948720339,16.1116528522487,477.214185541315
360,32,29.6204781398718,16.1109687318197,477.214597133023
350,32,29.6184310988716,16.1120597591641,477.213931837705
340,32,29.6091263229127,16.1167005871615,477.201423593825
330,32,29.6273998718614,15.7309948628436,466.068475183666
320,32,29.6302583465598,15.7294606676538,466.067983234632
310,32,29.6293440338373,15.7299445670296,466.067939209709
300,32,29.6324515969607,15.7282912034533,466.067827789231
290,32,29.627622632064,15.730858226833,466.067931223109
280,32,29.6276161644833,15.7308616578209,466.067931134504
270,32,29.6276147624824,15.7308624015668,466.067931115239
260,32,29.6276144585887,15.7308625627806,466.06793111111
250,32,29.627614392699,15.7308625977323,466.067931110144
240,32,29.6276143784112,15.7308626053122,466.067931109958
230,32,29.6276143753101,15.7308626069573,466.067931109915
220,32,29.5831839622061,15.3771970126674,454.906448048825
210,32,29.6144225636905,15.3613635611848,454.917911655405
200,32,29.5739452214837,15.3821632063343,454.911252052052
1000,33,29.5729701697215,15.3826585701267,454.910903025368
990,33,29.5727488089621,15.382770989016,454.910822443961
980,33,29.5726989391089,15.3827963134903,454.910804220483
970,33,29.5726859865586,15.3828028908141,454.910799483171
960,33,29.5726847850114,15.3828035009604,454.910799043672
950,33,29.5726845142747,15.3828036384387,454.910798944585
940,33,29.5726844439547,15.3828036741472,454.910798918862
930,33,29.6634118576521,15.3354244946773,454.901012797539
920,33,29.6201723032882,14.9818213391146,443.764129481653
910,33,29.5933382821496,14.9955980888102,443.769806985316
900,33,29.5950530869023,14.9947196485868,443.769524023143
890,33,29.5937695363421,14.9953738215287,443.769636985618
880,33,29.5935280936967,14.9954968170749,443.769656335046
870,33,29.5934860362213,14.9955182400926,443.769659644081
860,33,29.5934747390576,14.9955239944882,443.76966052982
850,33,29.5934726126925,14.9955250775842,443.769660696432
840,33,29.5934722124893,14.9955252814316,443.769660727726
830,33,29.5934721371437,14.9955253198102,443.769660733637
820,33,29.5934721271922,14.995525324879,443.769660734412
810,33,29.5703672600783,14.6303501584289,432.624827328286
800,33,29.5510687016474,14.6398804531578,432.624113055173
790,33,29.5404828075317,14.6450638195324,432.622255976101
780,33,29.540018598219,14.6452901753284,432.622144155516
770,33,29.5424292803292,14.6441115810772,432.622630757224
760,33,29.542140670043,14.6442526126394,432.622570690237
750,33,29.5394305937458,14.6455770573789,432.6220069918
740,33,29.5423150298379,14.6441674135718,432.622607081425
730,33,29.5394396370015,14.6455726460436,432.622009127127
720,33,29.5423167868353,14.6441665549838,432.622607446509
710,33,29.5391786145577,14.6457001665715,432.621953155615
700,33,29.5339062840367,14.2711530987826,421.482898184587
690,33,29.5309115037885,14.2725679880166,421.481942185922
680,33,29.5339785004715,14.2710895551024,421.482052098699
670,33,29.5484573795312,14.2640820758607,421.481621276706
660,33,29.5373855015587,14.2694465132378,421.482142555378
650,33,29.5483430225676,14.2641376109954,421.481631050799
640,33,29.5363005820717,14.2699693851627,421.482105057127
630,33,29.5364082913584,14.2699177096091,421.482115755101
620,33,29.5416322772223,14.2673916609297,421.482038002293
610,33,29.5373900912704,14.2694442994743,421.482142659228
600,33,29.5585131172212,14.2591791472073,421.480133863535
590,33,29.5255548106623,13.8979133552897,410.343602525442
580,33,29.5074047300356,13.9064427450951,410.343034434587
570,33,29.5215695554368,13.8997674713263,410.342952209159
560,33,29.5168868907435,13.9019796266126,410.343160196144
550,33,29.5162338562837,13.9022868482826,410.343149751048
540,33,29.5191254184844,13.900922361205,410.343070613024
530,33,29.5166822144941,13.9020755119928,410.343145009391
520,33,29.5162148938196,13.9022957855257,410.34314992302
510,33,29.5186922660538,13.9011268585238,410.343085888138
500,33,29.5162833916627,13.902263501556,410.343149297495
490,33,29.6132743649931,13.855118989607,410.295439998857
480,33,29.4880837335565,13.5384773628329,399.223754100074
470,33,29.4724679517354,13.5455976040261,399.222191271764
460,33,29.4665712799265,13.5482668131319,399.220969768613
450,33,29.4651807582826,13.5488955789002,399.22065730739
440,33,29.4649240516766,13.5490115571966,399.220596508085
430,33,29.4647215738411,13.5491030943829,399.220550251259
420,33,29.4648077811899,13.5490640996185,399.22056931028
410,33,29.4647968054557,13.5490690593356,399.22056673641
400,33,29.4648048136641,13.5490654405884,399.2205686145
390,33,29.4647960544329,13.5490693987068,399.220566560256
380,33,29.461356806606,13.5506229811007,399.219738598003
370,33,29.4380751459724,13.1835015624251,388.096909681715
360,33,29.4298366260551,13.1868479982265,388.086782200429
350,33,29.4207616484489,13.1910713577967,388.091366305417
340,33,29.4459379881991,13.1797424726565,388.089879550277
330,33,29.418386187482,13.1921048598345,388.090435392369
320,33,29.4186873830703,13.1919738993531,388.090556110692
310,33,29.4177921259313,13.1923630891434,388.090195006228
300,33,29.4186449866227,13.1919923348976,388.090539166599
290,33,29.4478064000239,13.1789148831877,388.090134042505
280,33,29.4186441142102,13.1919927142498,388.09053881777
270,33,29.411365777651,13.1948929149178,388.079821917583
260,33,29.4143348484519,12.8157583407818,376.967007172597
250,33,29.5094148111917,12.7740122552418,376.953626443177
240,33,29.4043231234697,12.8202868162793,376.971856081434
230,33,29.3805770380286,12.8301012551722,376.955778333294
220,33,29.4032246284209,12.8207554386526,376.971552068753
210,33,29.3788358892852,12.8308336494266,376.954956109222
200,33,29.3800751112354,12.8303124584708,376.95554373049
1000,34,29.4031561003192,12.820784662434,376.971532758125
990,34,29.3800734659919,12.8303131506568,376.955542957981
980,34,29.4031558755324,12.8207847582922,376.971532694715
970,34,29.4748876317849,12.7886471868228,376.943938794143
960,34,29.3689294368358,12.4568394756038,365.844039564999
950,34,29.3824211182219,12.45119180477,365.846161031506
940,34,29.3691553384412,12.456700036019,365.842758362209
930,34,29.3683276491412,12.4570423823151,365.842502223068
920,34,29.3681950026761,12.4570972319824,365.842460676155
910,34,29.3681742462065,12.4571058144292,365.842454161588
900,34,29.36451088726,12.4586199887736,365.841282300578
890,34,29.3645094383167,12.4586205865182,365.841281801222
880,34,29.364509211454,12.4586206801077,365.841281723033
870,34,29.3645091760461,12.4586206947149,365.841281710833
860,34,29.3681703979103,12.4571074056222,365.842452953384
850,34,29.3441984148868,12.0885795455758,354.729676739519
840,34,29.4122880755634,12.0607751565039,354.734993317691
830,34,29.3657402359623,12.0800868435805,354.740692276451
820,34,29.4060752916606,12.0633805995903,354.736678183509
810,34,29.4065402608746,12.0631858282008,354.736559731399
800,34,29.4028446957437,12.0647338480279,354.737495629045
790,34,29.4037435274056,12.064356082815,354.737232082387
780,34,29.3631736767681,12.0811343281045,354.740445488497
770,34,29.4004898564952,12.0657171176585,354.73799372906
760,34,29.3999357049172,12.065948367546,354.738106224704
750,34,29.408623825166,12.0623086481296,354.73589749589
740,34,29.3452214323078,11.7099358354865,343.630660050469
730,34,29.3265731952823,11.7172969135085,343.628165584862
720,34,29.3208102823394,11.7195656435602,343.62716082625
710,34,29.3212678698961,11.719385709124,343.627247647859
700,34,29.3849115594111,11.6938292436282,343.62213811487
690,34,29.3218807444192,11.7191426876609,343.627304314424
680,34,29.316521074211,11.7212530600736,343.626362351808
670,34,29.3220795330798,11.7190664247985,343.627397761385
660,34,29.3170123542179,11.7210618097512,343.626513881027
650,34,29.3219058955883,11.7191327924253,343.627308917398
640,34,29.383637069823,11.6943504706753,343.622549997636
630,34,29.3079781751968,11.3458851193516,332.524953456245
620,34,29.2979575215852,11.3497267345949,332.523811751763
610,34,29.3266702113497,11.3385986405834,332.523342991248
600,34,29.325492558155,11.3390583813625,332.523472179131
590,34,29.3251894271699,11.3391766538573,332.523503322507
580,34,29.3251207752828,11.3392034503758,332.523510677775
570,34,29.3251119091515,11.3392069095214,332.52351158274
560,34,29.3251108068971,11.3392073395683,332.523511695221
550,34,29.3251099801828,11.3392076621084,332.52351177946
540,34,29.3251081907602,11.3392083602552,332.523511962058
530,34,29.2808361579544,11.3562594394783,332.520772014587
520,34,29.3143108116948,10.9650836243793,321.43386944128
510,34,29.272376142283,10.9809523452364,321.438567450246
500,34,29.262219537827,10.9847318683262,321.437635495125
490,34,29.2596455912925,10.9856854899727,321.437264014006
480,34,29.2586085082715,10.9860696804956,321.437111826214
470,34,29.2584024014366,10.9861460075676,321.437080730349
