Time_s,Irradiance_Wm2,Temperature_C,Vbus_V,IBoost_A,Vpv_V,Ipv_A,Ppv_W
0.47827000000000003,825.2475893514267,30.129288181424634,88.55441573554913,8.855441573554806,29.65163907618216,29.875100808715732,885.8401882419154
0.48026,826.3622153802987,30.159517546118952,88.50826491957662,8.850826491957557,29.551670740250408,30.017710841609766,887.0556128101535
0.48224999999999996,822.8294160376755,30.166766825371873,88.41301739718237,8.841301739718132,29.17767683119366,30.282016098206903,883.5497717748773
0.48424,824.4338258155708,30.151897187486487,88.53044016281625,8.853044016281519,29.441816429112865,30.080816569710695,885.6306568387173
0.48623,821.6533852711435,30.12730249154287,88.61539433639261,8.861539433639157,29.484492490552523,29.935934989286228,882.6383858230598
0.48822,821.7305864499465,30.166516761494737,88.67053787201999,8.867053787201895,29.59747614467246,29.804403000746504,882.1296700071987
0.49021,821.3664481736895,30.148593940032175,88.70440590057505,8.870440590057399,29.662508997636685,29.71610344326098,881.4481312827703
0.4922,822.5686437497724,30.13361235382275,88.72359002489497,8.872359002489388,29.746002424569504,29.656317888807365,882.1527567952115
0.49419,825.5626962752702,30.16020484453163,88.73471148407398,8.873471148407287,29.83908802394475,29.641959022001046,884.4827593966406
0.49617999999999995,823.8809664896502,30.17952194740585,88.73236759157359,8.873236759157248,29.800656929819556,29.625244402614026,882.8451780297308
0.49817,821.0355326577218,30.16389803568192,88.60844032909439,8.860844032909329,29.508186412616038,29.878277152323616,881.645736278345
0.50016,824.701386005726,30.17084509681616,88.60999320445742,8.860999320445634,29.62096455456274,29.8758969779229,884.9305360823148
0.50215,824.1382175409909,30.168883457694115,88.55975611636788,8.85597561163668,29.475069861405697,30.033082899441467,885.2199878577561
0.50414,826.7205374501375,30.15177983421925,88.63683061102367,8.86368306110226,29.656770980058276,29.919794345503853,887.3182263637797
0.50613,826.6610810442637,30.18194946467478,88.69439783858346,8.869439783858235,29.708059118273187,29.848921399356808,886.7475099093699
0.50812,823.794828531871,30.143300650894847,88.4525316499718,8.84525316499707,29.163774524174716,30.283234256728964,883.01053776598
0.51011,821.0873247775368,30.150444802387756,88.25941598173097,8.825941598172985,28.509069847046817,30.72297405285529,875.8602018377468
0.5121,825.1361051583463,30.152438984527695,88.44429294268322,8.844429294268215,29.210499578162132,30.3395986966315,886.2239566080464
0.51409,820.7220998097804,30.158800896370025,88.56905672835069,8.856905672834966,29.298847877522512,30.08839925362782,881.547445080485
0.51608,824.0129998670803,30.12193449604553,88.6503433563738,8.865034335637281,29.56204724239396,29.93606156921134,884.9663535058289
0.51807,828.4834523131284,30.162128480009795,88.70647881084788,8.870647881084691,29.765671609012138,29.84496683674524,888.3501508859167
0.52006,827.1066377873951,30.14008930110713,88.75008955220873,8.875008955220773,29.765597335951785,29.798344368197196,886.9605969526559
0.52205,825.4928031818939,30.155944772067812,88.78307988937787,8.878307988937689,29.749480950421077,29.758144948946263,885.283924451739
0.52404,824.6081690912064,30.141001857914983,88.80576395141517,8.880576395141414,29.76510676034244,29.706452001612966,884.2110311175337
0.52603,823.6512469750836,30.151558447731887,88.8192164937043,8.881921649370328,29.77067991355536,29.662909712524616,883.0797558311699
0.52802,827.8482098394787,30.15587274875543,88.82459309539415,8.882459309539312,29.897648908480015,29.64534616529674,886.3202116611595
0.53001,823.1713196394448,30.163809252686363,88.82793869991045,8.882793869990943,29.78925442672229,29.617287491730632,882.2702950896103
0.532,823.937230940414,30.17643997060862,88.82409138014366,8.882409138014264,29.827977465136282,29.592162356291308,882.6687285947769
0.53399,825.8646222450935,30.1944100179098,88.37155128685313,8.837155128685211,29.07105176615222,30.415819393324277,884.0072532286367
0.53598,829.0223255260985,30.20804674189038,88.14910042237535,8.814910042237441,28.53340813024032,30.998679556019145,884.4563864288258
0.5379700000000001,826.1587705382271,30.166473714283427,88.38672076804181,8.838672076804082,28.994436064657776,30.56550607319091,886.2154585013039
0.53996,823.7199204243799,30.19005537341066,88.54993841585002,8.8549938415849,29.223300956785113,30.269159005460043,884.5530606464406
0.54195,825.1464067475187,30.195007110641647,88.65970596836551,8.865970596836448,29.474164406301725,30.066748702743723,886.1855093086151
0.54394,827.3776285820303,30.17654293508991,88.73544545352846,8.873544545352742,29.658628551544673,29.93786686324906,887.9108899160444
0.54593,827.3323932175223,30.174035032136292,88.78980118637537,8.878980118637434,29.72058070580402,29.85983930471299,887.4460581132081
0.54792,827.2566202336758,30.161577745597285,88.82885149290425,8.882885149290322,29.766793002831836,29.799167320939013,887.0205933550922
0.54991,827.258312771581,30.176617183406496,88.85665057719868,8.885665057719764,29.79897163321576,29.751994960815246,886.5734547867983
0.5519000000000001,825.7623757919897,30.178822835713405,88.80052292576919,8.88005229257681,29.685257790366954,29.840747751465766,885.8164043383067
0.55389,826.2306690802694,30.155879675240538,88.61786857085981,8.86178685708587,29.347507189525796,30.240530515947334,887.4728874387497
0.55588,826.8468504294062,30.163763173135923,88.72104204144159,8.872104204144042,29.5264924888966,30.075809839826082,888.0258937059638
0.55787,825.557071348592,30.18147032814058,88.78955695617653,8.878955695617533,29.596226173830765,29.944556741910056,886.2405045624718
0.5598599999999999,827.8826247245772,30.172624424874048,88.5263237909266,8.85263237909254,29.175062128970108,30.451084720695178,888.3589606761789
0.56185,826.6910401974291,30.192176288548357,88.54317420691518,8.8543174206914,29.06556278440904,30.516842637648434,886.9662288384856
0.56384,822.444972784433,30.19557962905369,88.68757459725889,8.868757459725767,29.2336380566965,30.212992985030187,883.230950019429
0.56583,823.0839178652304,30.185829953021372,88.77848950260869,8.877848950260743,29.463669697692005,30.00066940226721,883.9212835590073
0.56782,826.6145198304147,30.185208486747634,88.83422335675009,8.883422335674883,29.69106356330753,29.864176146387617,886.6955601730824
0.56981,829.6257751381622,30.156819706918633,88.87125317717245,8.887125317717118,29.82602228288177,29.807995431731154,889.047141976507
0.5718,826.3407546182187,30.174556192293824,88.89737252234062,8.889737252233932,29.770329234664533,29.756813783750253,885.864664925535
0.5737899999999999,829.0322089603012,30.186690280112913,88.91404562179883,8.891404562179753,29.874275168106934,29.71361819062261,887.666248365481
0.57578,823.4300548301063,30.18296268184873,88.91290364719949,8.891290364719818,29.74221470412259,29.68558358674906,882.9093407002566
0.57777,829.0928248639037,30.19876934799095,88.40957786234866,8.840957786234737,29.011992059393453,30.61659757556995,888.0905491136093
0.57976,827.3716928839802,30.166121829609043,88.12819790635668,8.812819790635535,27.995134415035114,31.222110956664313,874.0048577117741
0.58175,829.62181211656,30.16492933563115,88.38929536718756,8.83892953671862,28.953343802382165,30.721446962763377,889.4595253646658
0.58374,828.2301030367961,30.17725480048867,88.57592521266665,8.857592521266529,29.25806832200588,30.403321726115184,889.5321956539922
0.58573,828.917819049022,30.20537683324399,88.70826686296205,8.870826686296075,29.483899793840358,30.19099028318765,890.1414048462104
0.58772,823.0878797028539,30.178109953856175,88.80164435236333,8.880164435236209,29.445507979077803,30.025241622512155,884.1023460156773
0.58971,826.2051392109045,30.16318928021332,88.86004864349698,8.886004864349578,29.669851341767863,29.883098954066284,886.6205621578243
0.5917,824.5613325951125,30.198088974595667,88.89542636464355,8.889542636464238,29.69355408807878,29.78835251623107,884.515589001429
0.59369,827.5040126386309,30.207465798588185,88.91382328406134,8.891382328406012,29.827435229151583,29.718222827358115,886.4120380200274
0.59568,829.6380498302548,30.207858444447577,88.88218557125869,8.888218557125745,29.843668914309262,29.765384141347052,888.2858701145332
0.59767,826.9907238911721,30.207045740681757,88.65458303946566,8.865458303946442,29.339292368006607,30.275412498983886,888.2520876341549
0.59966,827.0927409500971,30.1727476532539,88.76062757387959,8.876062757387835,29.5131367444507,30.09639788882787,888.2358274998995
0.60165,827.5531315037633,30.19162321896354,88.83549327465384,8.88354932746526,29.6402350419427,29.963629995626754,888.1211038461906
0.60364,826.6770326757182,30.184780160897738,88.88559046679401,8.888559046679282,29.698528721075558,29.86042418478844,886.8056224387399
0.60563,827.4151629137963,30.192148969157927,88.91776306153751,8.89177630615363,29.77812823981333,29.784611916412643,886.9237296981871
0.60762,825.6557200494244,30.20353575941544,88.93652597635267,8.89365259763515,29.769369961265202,29.730990047417297,885.067823877382
0.60961,826.9330352672496,30.190806317383615,88.76769031458326,8.876769031458212,29.56388843463513,30.00576465973826,886.9968800948902
0.6116,825.8596822709235,30.187201308455357,88.63967880568855,8.863967880568739,29.25176853581955,30.319872186395006,886.9000128012161
0.61359,829.2172547362845,30.21178357083949,88.75410120139816,8.8754101201397,29.550679845268746,30.124644294462197,890.1934272562594
0.61558,830.9588286315991,30.223946933160736,88.83613066999706,8.883613066999594,29.70033967468361,30.00966699004854,891.2912563284121
0.61757,827.6770311977941,30.2090316008935,88.89684118599946,8.889684118599831,29.682637036650526,29.91325959165206,887.8973884545253
0.61956,827.6749045875167,30.19764971622559,88.93738532344385,8.89373853234427,29.748991644945153,29.83187710384703,887.4627062363473
0.62155,828.7329111088321,30.21463872052586,88.93693032581895,8.89369303258178,29.790960336413423,29.809908018368095,888.0548374588185
0.62354,827.4765854428454,30.181947693301527,88.53035258159582,8.853035258159471,28.96820442625272,30.61386599036155,886.7760408466337
0.62553,826.468279263345,30.18380433854256,88.6314592255082,8.863145922550707,29.116639212198482,30.468299726418383,887.1168639353657
0.62752,826.1071778155462,30.205745045205383,88.7647829862075,8.876478298620638,29.38266404100923,30.19977566960306,887.3431198745201
0.62951,829.3771026493529,30.186504826568928,88.85340632178267,8.885340632178156,29.637811229568744,30.034330958755003,890.1430022528594
0.6315,829.2422315148335,30.175822972838322,88.91508922379882,8.891508922379774,29.718583097641407,29.931015594346942,889.5026730550051
0.63349,830.3492044895779,30.19051567444192,88.9575091437833,8.895750914378223,29.799927961693488,29.8609734883045,889.8470450217102
0.63548,831.1290811343518,30.190357366533927,88.82877574403403,8.882877574403295,29.625922815238727,30.089548559146795,891.3511848741655
0.63747,831.6212044878744,30.19504136211891,88.27057973793751,8.827057973793641,28.30274234887385,31.218357612450863,883.4804037096048
0.63946,829.5183479981097,30.215171062761154,88.42155699604935,8.842155699604819,28.599981881113834,30.97535923278717,885.8570534332819
0.64145,831.6902609136154,30.206733873975818,88.64088131829601,8.864088131829481,29.20335954256251,30.584569829788613,893.1596583718626
0.6434399999999999,829.8336548357563,30.208091501931534,88.79425804064962,8.879425804064843,29.40014763795365,30.31725523508842,891.323569594206
0.6454300000000001,828.3231285902567,30.20655057682462,88.90091691464667,8.89009169146454,29.526203853918993,30.12321503318816,889.4203790511318
0.64742,828.310308230587,30.230499638988537,88.97160508789652,8.89716050878952,29.643605825795493,29.98242821844355,888.7801187312236
0.6494099999999999,830.7190093588525,30.225837010907444,89.01641358421817,8.90164135842169,29.792597336197243,29.881120312236277,890.2306593560379
0.6514,831.2576547672368,30.2205309447479,89.04602396302491,8.904602396302362,29.85214453722286,29.821143827765667,890.2191373960094
0.65339,829.685752230916,30.22252073575891,89.04654589988428,8.904654589988299,29.81900836046494,29.80671289248444,888.7976240022042
0.6553800000000001,829.4020356824512,30.20140686406371,89.00921771756876,8.900921771756755,29.759650771951044,29.880519629256,889.227847363183
0.65737,831.1887586295135,30.221961958364343,88.7382617581795,8.87382617581783,29.341300308378294,30.355429902177057,890.4820302998827
0.65936,829.3985871985385,30.207681394999383,88.48490054970833,8.84849005497071,28.613312583173062,30.965206041697154,885.9917201826921
0.6613500000000001,829.4752815086226,30.199211293223833,88.6982289481291,8.869822894812796,29.162026037064923,30.540576158171447,890.6129994699165
0.66334,830.216168546001,30.18058260522065,88.84232220973553,8.884232220973438,29.440295001346566,30.289444586009374,891.7157339973243
0.66533,829.1495734955216,30.21866189405532,88.94116361727396,8.894116361727283,29.568663461636266,30.103722609278414,890.121617836162
0.66732,828.9325704152507,30.225724408388626,89.00640784131689,8.900640784131575,29.671060234593188,29.96706128301313,889.1448131158675
0.66931,830.1703366567302,30.22580482920212,89.04788863110315,8.904788863110198,29.778871419583687,29.8760282441746,889.669943277014
0.6712999999999999,828.6671218801421,30.197694914660627,89.0735807914693,8.907358079146816,29.80361755291937,29.7962704448644,888.0308131811921
0.67329,830.8872857660673,30.220496623678113,89.02697308936428,8.902697308936313,29.81286597359546,29.859425001334756,890.1873816729661
0.67528,830.0912435885047,30.220492744716786,88.66591433940427,8.866591433940316,29.126765478797797,30.578290748699768,890.5924726582068
0.6772699999999999,834.613372834263,30.195034324959362,88.74765316868448,8.874765316868336,29.369894202244637,30.521690995712923,896.4026629132051
0.67926,830.840333637687,30.217806743097835,88.88970917249002,8.888970917248889,29.451348446253245,30.296377586784633,892.260951755515
0.68125,830.6563555635832,30.224215034133397,88.98900679568376,8.898900679568264,29.59576232876343,30.12554358549542,891.579199103327
0.6832400000000001,835.0247579288322,30.201502728523064,89.0564842910694,8.905648429106826,29.810770571293244,30.01749300094026,894.8370081581197
0.68523,835.2732167462883,30.223353799342203,88.7831402182156,8.878314021821447,29.32229727816411,30.538175041758116,895.272098732501
0.6872199999999999,830.3680308943221,30.22066243365299,88.4298404208,8.842984042079891,28.12144306992502,31.274215609094153,879.4293688178938
0.6892100000000001,831.7284867209285,30.220045173867135,88.6751780599541,8.8675178059953,28.970894079581786,30.78623726640039,891.8860490883101
0.6912,831.6913421638556,30.206495561171305,88.85567256468241,8.885567256468127,29.330923887085365,30.459287394801244,893.3922516315522
0.69319,834.2182783375341,30.211735872193778,88.97995208559797,8.897995208559681,29.603386716417507,30.24695062120509,895.4015396758895
0.69518,834.3827045482718,30.196352718397478,89.0680763195635,8.906807631956232,29.718469969153425,30.115450455431354,894.9784943287953
0.69717,834.8177211389433,30.213703442932278,89.13228850192738,8.913228850192619,29.803495959090224,30.016764874185878,894.5995381269378
0.6991599999999999,833.6063899087669,30.226656300760308,89.1778500982624,8.91778500982612,29.831439259140225,29.932381802076172,892.9190130059245
0.70115,830.8632633418447,30.231089286135866,89.20703476506789,8.920703476506667,29.814964130212484,29.85412223212134,890.093957514999
0.70314,830.247841996915,30.213712642891775,89.1954623518548,8.919546235185365,29.82441943937079,29.821555704411956,889.4029771144766
0.70513,835.7174603645046,30.22138867547164,88.77631174250953,8.877631174250839,29.26746571016208,30.662674848831383,897.3854690909892
0.70712,834.0404933658969,30.22465174671166,88.87619128166905,8.887619128166792,29.2944529518143,30.58052811362164,895.8310916455895
0.70911,834.5846305154837,30.21751768028737,89.01931356200032,8.901931356199917,29.528420295191165,30.35111801756046,896.2114267797788
0.7111000000000001,832.7102347679063,30.219180760582415,89.11970116258965,8.911970116258848,29.62323998091659,30.168943178007716,893.6978018568016
0.71309,833.0900691113777,30.200663510996442,89.1659116130684,8.916591161306723,29.719130823999624,30.064236838899877,893.4727445602073
0.7150799999999999,831.7883330705721,30.217182622518056,88.78521219364885,8.878521219364766,28.939865887663654,30.79741363174899,891.2212428557568
0.7170700000000001,830.5852509095066,30.216988543279765,88.88903141946294,8.888903141946177,29.10056853535291,30.635491770723768,891.4956659122518
0.71906,834.1607934606761,30.254638979252682,89.03341976732865,8.903341976732749,29.507833238096516,30.350942682614846,895.5772774820439
0.72105,834.8051935792486,30.231081382125506,89.13215989204706,8.913215989204593,29.67805542122932,30.178098573475374,895.6220470827116
